A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_4.keys,keyPressTrial_4.started,keyPressTrial_4.stopped,green_4.started,green_4.stopped,red_4.started,red_4.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,keyPressTrial_4.rt,keyPressTrial_2.rt,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6502735996619,None,301.6502735996619,None,301.6502735996619,None,None,,0.012216330040246248,1.0251716300845146,301.6502735996619,None,301.6502735996619,None,302.66558229969814,None,302.66558229969814,None,302.66558229969814,None,302.66558229969814,None,None,0.009937929920852184,1.7048102300614119,302.66558229969814,None,302.66558229969814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.3695609997958,None,304.3695609997958,None,304.3695609997958,None,None,,0.011073130182921886,1.0230897301808,304.3695609997958,None,304.3695609997958,None,305.3846595999785,None,305.3846595999785,None,305.3846595999785,None,305.3846595999785,None,None,0.011304630432277918,1.8078194307163358,305.3846595999785,None,305.3846595999785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.186206900049,None,307.186206900049,None,307.186206900049,None,None,,0.010744930244982243,1.0055962302722037,307.186206900049,None,307.186206900049,None,308.18715939996764,None,308.18715939996764,None,308.18715939996764,None,308.18715939996764,None,None,0.011358529794961214,1.7075380296446383,308.18715939996764,None,308.18715939996764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.8887692997232,None,309.8887692997232,None,309.8887692997232,None,None,,0.010956729762256145,1.0061265300028026,309.8887692997232,None,309.8887692997232,None,310.8896605996415,None,310.8896605996415,None,310.8896605996415,None,310.8896605996415,None,None,0.011551829520612955,1.7090047295205295,310.8896605996415,None,310.8896605996415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5910505997017,None,312.5910505997017,None,312.5910505997017,None,None,,0.011098329909145832,1.0057651298120618,312.5910505997017,None,312.5910505997017,None,313.60902779968455,None,313.60902779968455,None,313.60902779968455,None,313.60902779968455,None,b,0.010742229875177145,1.62262252997607,313.60902779968455,None,313.60902779968455,None,0.9538896000012755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.2097873999737,None,315.2097873999737,None,315.2097873999737,None,space,0.11308729974552989,0.011936630122363567,1.0081589301116765,315.2097873999737,None,315.2097873999737,None,316.21097729960456,None,316.21097729960456,None,316.21097729960456,None,316.21097729960456,None,e,0.00982603058218956,1.804752930533141,316.21097729960456,None,316.21097729960456,None,0.04631800018250942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0123323998414,None,318.0123323998414,None,318.0123323998414,None,None,,0.011419229675084352,1.0071180295199156,318.0123323998414,None,318.0123323998414,None,319.01324020000175,None,319.01324020000175,None,319.01324020000175,None,319.01324020000175,None,None,0.011218230240046978,1.707131130155176,319.01324020000175,None,319.01324020000175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.73156189965084,None,320.73156189965084,None,320.73156189965084,None,None,,0.008954130113124847,1.019058529753238,320.73156189965084,None,320.73156189965084,None,321.7322479998693,None,321.7322479998693,None,321.7322479998693,None,321.7322479998693,None,c,0.011154029984027147,1.80715102981776,321.7322479998693,None,321.7322479998693,None,0.29401789978146553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5341215999797,None,323.5341215999797,None,323.5341215999797,None,t,0.17188529996201396,0.010704730171710253,1.0058381301350892,323.5341215999797,None,323.5341215999797,None,324.5347064998932,None,324.5347064998932,None,324.5347064998932,None,324.5347064998932,None,r,0.011800230480730534,1.6080976305529475,324.5347064998932,None,324.5347064998932,None,0.08392739994451404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.13843979965895,None,326.13843979965895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.14009549980983,None,328.14009549980983,None,330.169830000028,None,330.169830000028,None,space,0.8253962998278439,0.000596960075199604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,331.0109258997254,None,331.0109258997254,None,331.0109258997254,332.0248715998605,331.99124999996275,332.9929558997974,332.9929558997974,333.99275069963187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.04278100002557,None,334.04278100002557,None,334.04278100002557,None,334.04278100002557,None,337.54695250000805,None,337.54695250000805,None,339.05351739982143,None,339.05351739982143,None,339.05351739982143,None,None,0.007656930014491081,1.0141186299733818,339.05351739982143,None,339.05351739982143,None,340.06518739974126,None,340.06518739974126,None,340.06518739974126,None,340.06518739974126,None,None,0.010796330403536558,1.8067856305278838,340.06518739974126,None,340.06518739974126,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.86771439993754,None,341.86771439993754,None,341.86771439993754,None,None,0.010286729782819748,1.004553330130875,341.86771439993754,None,341.86771439993754,None,342.8673735996708,None,342.8673735996708,None,342.8673735996708,None,342.8673735996708,None,None,0.011600629892200232,1.8082116297446191,342.8673735996708,None,342.8673735996708,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.66898769978434,None,344.66898769978434,None,344.66898769978434,None,None,0.011375329922884703,1.006885529961437,344.66898769978434,None,344.66898769978434,None,345.6698405998759,None,345.6698405998759,None,345.6698405998759,None,345.6698405998759,None,None,0.011802230030298233,1.7092249300330877,345.6698405998759,None,345.6698405998759,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.37153809983283,None,347.37153809983283,None,347.37153809983283,None,None,0.010201029945164919,1.004304630216211,347.37153809983283,None,347.37153809983283,None,348.37331369984895,None,348.37331369984895,None,348.37331369984895,None,348.37331369984895,None,None,0.008914930280297995,1.7025293302722275,348.37331369984895,None,348.37331369984895,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.07360039977357,None,350.07360039977357,None,350.07360039977357,None,None,0.009864529594779015,1.003949929960072,350.07360039977357,None,350.07360039977357,None,351.0745647996664,None,351.0745647996664,None,351.0745647996664,None,351.0745647996664,None,None,0.011158430483192205,1.6073478306643665,351.0745647996664,None,351.0745647996664,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.68137629982084,None,352.68137629982084,None,352.68137629982084,None,None,0.01262852968648076,1.025889029726386,352.68137629982084,None,352.68137629982084,None,353.6935153999366,None,353.6935153999366,None,353.6935153999366,None,353.6935153999366,None,None,0.011850929819047451,1.7089878297410905,353.6935153999366,None,353.6935153999366,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.3950128997676,None,355.3950128997676,None,355.3950128997676,None,None,0.011297230143100023,1.0064600300975144,355.3950128997676,None,355.3950128997676,None,356.3967997999862,None,356.3967997999862,None,356.3967997999862,None,356.3967997999862,None,None,0.009202930144965649,1.703564529772848,356.3967997999862,None,356.3967997999862,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0982150998898,None,358.0982150998898,None,358.0982150998898,None,None,0.01068052975460887,1.0053797299042344,358.0982150998898,None,358.0982150998898,None,359.09842239972204,None,359.09842239972204,None,359.09842239972204,None,359.09842239972204,None,None,0.009682430420070887,1.804371930193156,359.09842239972204,None,359.09842239972204,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.8999924999662,None,360.8999924999662,None,360.8999924999662,None,None,0.010721730068325996,1.0055897301062942,360.8999924999662,None,360.8999924999662,None,361.9006618000567,None,361.9006618000567,None,361.9006618000567,None,361.9006618000567,None,None,0.010789630003273487,1.7064940300770104,361.9006618000567,None,361.9006618000567,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.60234079975635,None,363.60234079975635,None,363.60234079975635,None,None,0.011955429799854755,1.00814642990008,363.60234079975635,None,363.60234079975635,None,364.60304789990187,None,364.60304789990187,None,364.60304789990187,None,364.60304789990187,None,None,0.010675630066543818,1.6061638300307095,364.60304789990187,None,364.60304789990187,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.2044772999361,None,366.2044772999361,None,366.2044772999361,None,None,0.012577430345118046,1.0096766301430762,366.2044772999361,None,366.2044772999361,None,367.2055635000579,None,367.2055635000579,None,367.2055635000579,None,367.2055635000579,None,None,0.011812730226665735,1.7103445301763713,367.2055635000579,None,367.2055635000579,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.9068897999823,None,368.9068897999823,None,368.9068897999823,None,None,0.011657429859042168,1.0054810298606753,368.9068897999823,None,368.9068897999823,None,369.9076394997537,None,369.9076394997537,None,369.9076394997537,None,369.9076394997537,None,None,0.011222330387681723,1.607558430172503,369.9076394997537,None,369.9076394997537,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.51245129993185,None,371.51245129993185,None,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.51330540003255,None,373.51330540003255,None,373.51330540003255,None,373.51330540003255,None,377.01595309982076,None,377.01595309982076,None,378.51982040004805,None,378.51982040004805,None,378.51982040004805,None,None,0.011708329897373915,1.0092650302685797,378.51982040004805,None,378.51982040004805,None,379.52256089961156,None,379.52256089961156,None,379.52256089961156,None,379.52256089961156,None,None,0.010346229653805494,1.7051338297314942,379.52256089961156,None,379.52256089961156,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.22404340002686,None,381.22404340002686,None,381.22404340002686,None,None,0.010036929976195097,1.0168446297757328,381.22404340002686,None,381.22404340002686,None,382.2351510999724,None,382.2351510999724,None,382.2351510999724,None,382.2351510999724,None,None,0.011135829612612724,1.6068488298915327,382.2351510999724,None,382.2351510999724,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.83649639971554,None,383.83649639971554,None,383.83649639971554,None,None,0.012067929841578007,1.0085125300101936,383.83649639971554,None,383.83649639971554,None,384.8373662000522,None,384.8373662000522,None,384.8373662000522,None,384.8373662000522,None,None,0.01081313006579876,1.6065410301089287,384.8373662000522,None,384.8373662000522,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.4389668996446,None,386.4389668996446,None,386.4389668996446,None,None,0.011519529856741428,1.0070484299212694,386.4389668996446,None,386.4389668996446,None,387.43967589968815,None,387.43967589968815,None,387.43967589968815,None,387.43967589968815,None,None,0.011056129820644855,1.8069725297391415,387.43967589968815,None,387.43967589968815,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.2412466998212,None,389.2412466998212,None,389.2412466998212,None,None,0.011835030280053616,1.007921929936856,389.2412466998212,None,389.2412466998212,None,390.2421104996465,None,390.2421104996465,None,390.2421104996465,None,390.2421104996465,None,q,0.01195483049377799,1.7088977303355932,390.2421104996465,None,390.2421104996465,None,,,,,0.40153410006314516,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.94370019994676,None,391.94370019994676,None,391.94370019994676,None,space,0.010776029899716377,1.0057897297665477,391.94370019994676,None,391.94370019994676,None,392.94447800004855,None,392.94447800004855,None,392.94447800004855,None,392.94447800004855,None,space,0.011189629789441824,1.8072940297424793,392.94447800004855,None,392.94447800004855,None,,,,,1.6897960999049246,0.0023392001166939735,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.7492037997581,None,394.7492037997581,None,394.7492037997581,None,p,0.00773602956905961,1.0030205296352506,394.7492037997581,None,394.7492037997581,None,395.74850119976327,None,395.74850119976327,None,395.74850119976327,None,395.74850119976327,None,h,0.011390230152755976,1.7046532300300896,395.74850119976327,None,395.74850119976327,None,,,,,0.12412119982764125,0.6046876003965735,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4483778998256,None,397.4483778998256,None,397.4483778998256,None,None,0.012492530047893524,1.0090677300468087,397.4483778998256,None,397.4483778998256,None,398.4492290997878,None,398.4492290997878,None,398.4492290997878,None,398.4492290997878,None,None,0.0113008301705122,1.807305830065161,398.4492290997878,None,398.4492290997878,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.25094599975273,None,400.25094599975273,None,400.25094599975273,None,None,0.011310330126434565,1.0069844303652644,400.25094599975273,None,400.25094599975273,None,401.2516986997798,None,401.2516986997798,None,401.2516986997798,None,401.2516986997798,None,None,0.011720329988747835,1.6081297299824655,401.2516986997798,None,401.2516986997798,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.8531048996374,None,402.8531048996374,None,402.8531048996374,None,None,0.01083752978593111,1.005908229853958,402.8531048996374,None,402.8531048996374,None,403.8541025999002,None,403.8541025999002,None,403.8541025999002,None,403.8541025999002,None,None,0.009773630183190107,1.8044387297704816,403.8541025999002,None,403.8541025999002,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.6559369000606,None,405.6559369000606,None,405.6559369000606,None,None,0.011126330588012934,1.0067090303637087,405.6559369000606,None,405.6559369000606,None,406.6564457998611,None,406.6564457998611,None,406.6564457998611,None,406.6564457998611,None,None,0.01094452990218997,1.7066735299304128,406.6564457998611,None,406.6564457998611,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.35798389976844,None,408.35798389976844,None,408.35798389976844,None,None,0.012199429795145988,1.0097051300108433,408.35798389976844,None,408.35798389976844,None,409.36241609975696,None,409.36241609975696,None,409.36241609975696,None,409.36241609975696,None,None,0.011970029678195715,1.6243561296723783,409.36241609975696,None,409.36241609975696,None,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.9808296998963,None,410.9808296998963,None,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
